"LocalID";"AWArt";"AWArt_Bez";"VKPreis";"VKPreis_Brutto";"EKPreis";"AWMinuten";"c_date"
"C85FC039-FB66-4BBA-9647-84BB3E703D19";"ZB";"Zubehörarbeiten";13,00;15,47;0,00;5,00;"03.07.2023 07:32:02"
"C8E54902-9A15-4E9D-A7EF-E3FF5B91C17E";"VE";"Arbeitslohn Mechanik Vers.";85,00;101,15;0,00;60,00;"07.07.2023 10:11:16"
"C8E54902-9A15-4E9D-A7EF-E3FF5B91C17E";"KA";"Karosseriearbeiten";95,00;113,05;0,00;60,00;"07.07.2023 10:11:16"
"C8E54902-9A15-4E9D-A7EF-E3FF5B91C17E";"LA";"Lackierarbeiten";79,90;95,08;0,00;60,00;"07.07.2023 10:11:16"
"C8E54902-9A15-4E9D-A7EF-E3FF5B91C17E";"LA";"Lackierarbeiten";115,30;137,21;0,00;60,00;"07.07.2023 10:11:16"
"C8E54902-9A15-4E9D-A7EF-E3FF5B91C17E";"ZB";"Zubehörarbeiten";75,00;89,25;0,00;60,00;"07.07.2023 10:11:16"
"C8EB7933-61BD-4ACB-8913-96756EC52ADE";;"Elektrikarbeiten";68,00;80,92;20,00;60,00;"03.07.2023 10:11:38"
"C8EB7933-61BD-4ACB-8913-96756EC52ADE";;"Karosseriearbeiten";82,00;97,58;25,00;60,00;"03.07.2023 10:11:38"
"C8EB7933-61BD-4ACB-8913-96756EC52ADE";"KA";"Karosseriearbeiten DRS";112,25;133,58;20,00;60,00;"03.07.2023 10:11:38"
"C8EB7933-61BD-4ACB-8913-96756EC52ADE";;"Lackierarbeiten";95,00;113,05;30,00;60,00;"03.07.2023 10:11:38"
"C8EB7933-61BD-4ACB-8913-96756EC52ADE";"EL";"Lackierarbeiten DRS";128,25;152,62;25,00;60,00;"03.07.2023 10:11:38"
"C8EB7933-61BD-4ACB-8913-96756EC52ADE";"EK";"Mechanikarbeiten DRS";108,25;128,82;20,00;60,00;"03.07.2023 10:11:38"
"C8EB7933-61BD-4ACB-8913-96756EC52ADE";;"Mercedes BRB";141,60;168,50;0,00;60,00;"03.07.2023 10:11:38"
"C8EB7933-61BD-4ACB-8913-96756EC52ADE";;"Standard Verrechnungssatz";62,00;73,78;0,00;60,00;"03.07.2023 10:11:38"
"C8EB7933-61BD-4ACB-8913-96756EC52ADE";"WS";"Werkstattarbeiten";66,80;79,49;25,00;60,00;"03.07.2023 10:11:38"
"C918FBBF-24CD-4955-9E7B-D6A472B22F41";"KA";"Karosseriearbeiten";30,00;35,70;0,00;15,00;"01.08.2023 07:39:08"
"C918FBBF-24CD-4955-9E7B-D6A472B22F41";;"LKW";30,00;35,70;0,00;15,00;"01.08.2023 07:39:08"
"C918FBBF-24CD-4955-9E7B-D6A472B22F41";"WS";"Werkstattarbeiten";22,00;26,18;0,00;15,00;"01.08.2023 07:39:08"
"C918FBBF-24CD-4955-9E7B-D6A472B22F41";"KA";"Karosseriearbeiten";30,00;35,70;0,00;15,00;"03.07.2023 07:39:14"
"C918FBBF-24CD-4955-9E7B-D6A472B22F41";;"LKW";30,00;35,70;0,00;15,00;"03.07.2023 07:39:14"
"C918FBBF-24CD-4955-9E7B-D6A472B22F41";"WS";"Werkstattarbeiten";22,00;26,18;0,00;15,00;"03.07.2023 07:39:14"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"EL";"Elektrikarbeiten Pkw";8,90;10,59;5,00;6,00;"01.08.2023 07:45:52"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"EK";"Elektrikarbeiten Zweirad";9,16;10,90;5,00;6,00;"01.08.2023 07:45:52"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"KA";"Karosseriearbeiten";10,00;11,90;6,00;6,00;"01.08.2023 07:45:52"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"LA";"Lackier- Arbeiten";14,00;16,66;7,00;6,00;"01.08.2023 07:45:52"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"WS";"Reparatur-/Wartungs- Arbeiten Lkw";15,00;17,85;8,00;6,00;"01.08.2023 07:45:52"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"WS";"Reparatur-/Wartungs- Arbeiten Pkw";8,00;9,52;4,00;6,00;"01.08.2023 07:45:52"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"WS";"Reparatur-/Wartungs- Arbeiten Zweirad";8,90;10,59;4,50;6,00;"01.08.2023 07:45:52"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"KA";"Versicherung Glasschaden- Arbeiten";13,00;15,47;5,00;6,00;"01.08.2023 07:45:52"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"KA";"Versicherung Karosseriearbeiten";15,00;17,85;4,50;6,00;"01.08.2023 07:45:52"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"LA";"Versicherung Lackierarbeiten";16,00;19,04;7,50;6,00;"01.08.2023 07:45:52"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"WS";"Versicherung Reparatur-/Wartungs- Arbeiten";13,00;15,47;5,00;6,00;"01.08.2023 07:45:52"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"EL";"Elektrikarbeiten Pkw";8,90;10,59;5,00;6,00;"09.07.2023 20:07:00"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"EK";"Elektrikarbeiten Zweirad";9,16;10,90;5,00;6,00;"09.07.2023 20:07:00"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"KA";"Karosseriearbeiten";10,00;11,90;6,00;6,00;"09.07.2023 20:07:00"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"LA";"Lackier- Arbeiten";14,00;16,66;7,00;6,00;"09.07.2023 20:07:00"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"WS";"Reparatur-/Wartungs- Arbeiten Lkw";15,00;17,85;8,00;6,00;"09.07.2023 20:07:00"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"WS";"Reparatur-/Wartungs- Arbeiten Pkw";8,00;9,52;4,00;6,00;"09.07.2023 20:07:00"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"WS";"Reparatur-/Wartungs- Arbeiten Zweirad";8,90;10,59;4,50;6,00;"09.07.2023 20:07:00"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"KA";"Versicherung Glasschaden- Arbeiten";13,00;15,47;5,00;6,00;"09.07.2023 20:07:00"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"KA";"Versicherung Karosseriearbeiten";15,00;17,85;4,50;6,00;"09.07.2023 20:07:00"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"LA";"Versicherung Lackierarbeiten";16,00;19,04;7,50;6,00;"09.07.2023 20:07:00"
"C93EE0A1-BBD5-452D-ABAD-ECC123B07CBA";"WS";"Versicherung Reparatur-/Wartungs- Arbeiten";13,00;15,47;5,00;6,00;"09.07.2023 20:07:00"
"C9E38D56-FD2D-4FFD-92AF-E1A0A4E63A34";;"Standard Verrechnungssatz";32,00;38,08;0,00;60,00;"03.07.2023 07:22:04"
"CAEC5FE0-78C5-4F17-AEB9-A3637E759CCF";;"AW Versicherungen Karosseriearbeiten";100,00;119,00;0,00;60,00;"01.08.2023 07:20:10"
"CAEC5FE0-78C5-4F17-AEB9-A3637E759CCF";;"AW Versicherungen Mechatronik";80,00;95,20;0,00;60,00;"01.08.2023 07:20:10"
"CAEC5FE0-78C5-4F17-AEB9-A3637E759CCF";;"Stundensatz Externe";75,00;89,25;0,00;60,00;"01.08.2023 07:20:10"
"CAEC5FE0-78C5-4F17-AEB9-A3637E759CCF";;"Stundensatz KV Bitburg-Prüm";50,00;59,50;0,00;60,00;"01.08.2023 07:20:10"
"CAEC5FE0-78C5-4F17-AEB9-A3637E759CCF";;"Stundensatz nach 18:00";60,00;71,40;0,00;60,00;"01.08.2023 07:20:10"
"CAEC5FE0-78C5-4F17-AEB9-A3637E759CCF";;"Stundensatz Samstags";60,00;71,40;0,00;60,00;"01.08.2023 07:20:10"
"CAEC5FE0-78C5-4F17-AEB9-A3637E759CCF";;"Stundensatz sonntags und feiertags";80,00;95,20;0,00;60,00;"01.08.2023 07:20:10"
"CAEC5FE0-78C5-4F17-AEB9-A3637E759CCF";;"Stundensatz Werkstattarbeiten Intern/MA";60,00;71,40;0,00;60,00;"01.08.2023 07:20:10"
"CAF3DB11-2D05-4FA7-B155-85F06217B034";"KA";"Karosseriearbeiten";79,00;94,01;0,00;60,00;"03.07.2023 11:25:12"
"CAF3DB11-2D05-4FA7-B155-85F06217B034";"LA";"Lackierarbeiten";130,00;154,70;0,00;60,00;"03.07.2023 11:25:12"
"CAF3DB11-2D05-4FA7-B155-85F06217B034";;"LKW";100,00;119,00;0,00;60,00;"03.07.2023 11:25:12"
"CAF3DB11-2D05-4FA7-B155-85F06217B034";;"Standard Verrechnungssatz";79,00;94,01;0,00;60,00;"03.07.2023 11:25:12"
"CAF3DB11-2D05-4FA7-B155-85F06217B034";;"Standard Verrechnungssatz";79,00;94,01;0,00;60,00;"03.07.2023 11:25:12"
"CAF3DB11-2D05-4FA7-B155-85F06217B034";"WS";"Werkstattarbeiten PKW";79,00;94,01;0,00;60,00;"03.07.2023 11:25:12"
"CAF3DB11-2D05-4FA7-B155-85F06217B034";;"Werkstattverrechnungssatz LKW";100,00;119,00;0,00;60,00;"03.07.2023 11:25:12"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"EL";"Elektrikarbeiten";92,44;110,00;30,00;60,00;"01.08.2023 07:57:00"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"EK";"Elektronikarbeiten";92,44;110,00;30,00;60,00;"01.08.2023 07:57:00"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"KA";"Karosseriearbeiten";129,00;153,51;33,30;60,00;"01.08.2023 07:57:00"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"LA";"Lackierarbeiten";141,50;168,39;40,00;60,00;"01.08.2023 07:57:00"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"WA";"Werkstattarbeiten";83,19;99,00;30,00;60,00;"01.08.2023 07:57:00"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"WL";"Werkstattarbeiten LLKW";100,84;120,00;30,00;60,00;"01.08.2023 07:57:00"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"WT";"Werkstattarbeiten Teile angeliefert";96,64;115,00;30,00;60,00;"01.08.2023 07:57:00"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"ZB";"Zubehörarbeiten";83,19;99,00;30,00;60,00;"01.08.2023 07:57:00"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"EL";"Elektrikarbeiten";92,44;110,00;30,00;60,00;"03.07.2023 07:56:44"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"EK";"Elektronikarbeiten";92,44;110,00;30,00;60,00;"03.07.2023 07:56:44"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"KA";"Karosseriearbeiten";129,00;153,51;33,30;60,00;"03.07.2023 07:56:44"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"LA";"Lackierarbeiten";141,50;168,39;40,00;60,00;"03.07.2023 07:56:44"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"WA";"Werkstattarbeiten";83,19;99,00;30,00;60,00;"03.07.2023 07:56:44"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"WL";"Werkstattarbeiten LLKW";100,84;120,00;30,00;60,00;"03.07.2023 07:56:44"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"WT";"Werkstattarbeiten Teile angeliefert";96,64;115,00;30,00;60,00;"03.07.2023 07:56:44"
"CB0B701C-57A6-4111-AD02-17FF22C31735";"ZB";"Zubehörarbeiten";83,19;99,00;30,00;60,00;"03.07.2023 07:56:44"
"CB74EA14-0859-4D47-A981-434BF3161429";"KA";"Karosseriearbeiten";9,50;11,31;0,00;60,00;"01.08.2023 07:08:28"
"CB74EA14-0859-4D47-A981-434BF3161429";;"Werkstatt";7,20;8,57;0,00;60,00;"01.08.2023 07:08:28"
"CB74EA14-0859-4D47-A981-434BF3161429";"KA";"Karosseriearbeiten";9,50;11,31;0,00;60,00;"03.07.2023 07:03:22"
"CB74EA14-0859-4D47-A981-434BF3161429";;"Werkstatt";7,20;8,57;0,00;60,00;"03.07.2023 07:03:22"
"CBFB3527-B1D2-4523-AAAE-97BAD512F806";"EL";"Elektrikarbeiten";82,00;97,58;0,00;60,00;"01.07.2023 06:49:02"
"CBFB3527-B1D2-4523-AAAE-97BAD512F806";"EK";"Elektronikarbeiten";90,00;107,10;0,00;60,00;"01.07.2023 06:49:02"
"CBFB3527-B1D2-4523-AAAE-97BAD512F806";"KA";"Karosseriearbeiten";145,00;172,55;0,00;60,00;"01.07.2023 06:49:02"
"CBFB3527-B1D2-4523-AAAE-97BAD512F806";"LA";"Lackierarbeiten";180,00;214,20;0,00;60,00;"01.07.2023 06:49:02"
"CBFB3527-B1D2-4523-AAAE-97BAD512F806";;"Standard Verrechnungssatz";65,00;77,35;0,00;60,00;"01.07.2023 06:49:02"
"CBFB3527-B1D2-4523-AAAE-97BAD512F806";"WS";"Werkstattarbeiten";65,00;77,35;0,00;60,00;"01.07.2023 06:49:02"
"CBFB3527-B1D2-4523-AAAE-97BAD512F806";"EL";"Elektrikarbeiten";82,00;97,58;0,00;60,00;"01.08.2023 07:27:56"
"CBFB3527-B1D2-4523-AAAE-97BAD512F806";"EK";"Elektronikarbeiten";90,00;107,10;0,00;60,00;"01.08.2023 07:27:56"
"CBFB3527-B1D2-4523-AAAE-97BAD512F806";"KA";"Karosseriearbeiten";145,00;172,55;0,00;60,00;"01.08.2023 07:27:56"
"CBFB3527-B1D2-4523-AAAE-97BAD512F806";"LA";"Lackierarbeiten";180,00;214,20;0,00;60,00;"01.08.2023 07:27:56"
"CBFB3527-B1D2-4523-AAAE-97BAD512F806";;"Standard Verrechnungssatz";65,00;77,35;0,00;60,00;"01.08.2023 07:27:56"
"CBFB3527-B1D2-4523-AAAE-97BAD512F806";"WS";"Werkstattarbeiten";65,00;77,35;0,00;60,00;"01.08.2023 07:27:56"
"CC5F2138-3E27-4A60-BDD6-57E75E8AA4A9";"WS";"Werkstattarbeiten";59,00;70,21;0,00;60,00;"01.08.2023 16:39:34"
"CC5F2138-3E27-4A60-BDD6-57E75E8AA4A9";"WS";"Werkstattarbeiten";59,00;70,21;0,00;60,00;"03.07.2023 08:02:36"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";"EL";"Elektrikarbeiten";80,00;95,20;0,00;60,00;"01.07.2023 09:13:30"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";"EK";"Elektronikarbeiten";92,02;109,50;0,00;60,00;"01.07.2023 09:13:30"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";;"Glasaustausch";122,25;145,48;0,00;60,00;"01.07.2023 09:13:30"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";;"Glasreparatur";104,00;123,76;0,00;60,00;"01.07.2023 09:13:30"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";"KA";"Karosseriearbeiten";122,25;145,48;0,00;60,00;"01.07.2023 09:13:30"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";"LA";"Lackierarbeiten";108,00;128,52;0,00;60,00;"01.07.2023 09:13:30"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";"WS";"Werkstattarbeiten";83,61;99,50;0,00;60,00;"01.07.2023 09:13:30"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";"ZB";"Zubehörarbeiten";60,00;71,40;0,00;60,00;"01.07.2023 09:13:30"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";"EL";"Elektrikarbeiten";80,00;95,20;0,00;60,00;"01.08.2023 07:41:36"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";"EK";"Elektronikarbeiten";92,02;109,50;0,00;60,00;"01.08.2023 07:41:36"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";;"Glasaustausch";122,25;145,48;0,00;60,00;"01.08.2023 07:41:36"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";;"Glasreparatur";104,00;123,76;0,00;60,00;"01.08.2023 07:41:36"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";"KA";"Karosseriearbeiten";122,25;145,48;0,00;60,00;"01.08.2023 07:41:36"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";"LA";"Lackierarbeiten";108,00;128,52;0,00;60,00;"01.08.2023 07:41:36"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";"WS";"Werkstattarbeiten";83,61;99,50;0,00;60,00;"01.08.2023 07:41:36"
"CC8E19F1-6CEC-400A-BF28-FF0EC9B9A5F7";"ZB";"Zubehörarbeiten";60,00;71,40;0,00;60,00;"01.08.2023 07:41:36"
"CC909326-224D-4F91-9169-182E538E529E";;"Autoglas";16,81;20,00;0,00;6,00;"01.08.2023 09:29:58"
"CC909326-224D-4F91-9169-182E538E529E";"EL";"Elektrikarbeiten";7,14;8,50;0,00;6,00;"01.08.2023 09:29:58"
"CC909326-224D-4F91-9169-182E538E529E";"EK";"Elektronikarbeiten";7,14;8,50;0,00;6,00;"01.08.2023 09:29:58"
"CC909326-224D-4F91-9169-182E538E529E";"KA";"Karosseriearbeiten";16,81;20,00;0,00;6,00;"01.08.2023 09:29:58"
"CC909326-224D-4F91-9169-182E538E529E";"LA";"Lackierarbeiten";21,85;26,00;0,00;6,00;"01.08.2023 09:29:58"
"CC909326-224D-4F91-9169-182E538E529E";;"Teile angeliefert";9,24;11,00;0,00;6,00;"01.08.2023 09:29:58"
"CC909326-224D-4F91-9169-182E538E529E";"WS";"Werkstattarbeiten";7,14;8,50;0,00;6,00;"01.08.2023 09:29:58"
"CC909326-224D-4F91-9169-182E538E529E";"ZB";"Zubehörarbeiten";7,14;8,50;0,00;6,00;"01.08.2023 09:29:58"
"CC909326-224D-4F91-9169-182E538E529E";;"Autoglas";16,81;20,00;0,00;6,00;"03.07.2023 08:53:40"
"CC909326-224D-4F91-9169-182E538E529E";"EL";"Elektrikarbeiten";7,14;8,50;0,00;6,00;"03.07.2023 08:53:40"
"CC909326-224D-4F91-9169-182E538E529E";"EK";"Elektronikarbeiten";7,14;8,50;0,00;6,00;"03.07.2023 08:53:40"
"CC909326-224D-4F91-9169-182E538E529E";"KA";"Karosseriearbeiten";16,81;20,00;0,00;6,00;"03.07.2023 08:53:40"
"CC909326-224D-4F91-9169-182E538E529E";"LA";"Lackierarbeiten";21,85;26,00;0,00;6,00;"03.07.2023 08:53:40"
"CC909326-224D-4F91-9169-182E538E529E";;"Teile angeliefert";9,24;11,00;0,00;6,00;"03.07.2023 08:53:40"
"CC909326-224D-4F91-9169-182E538E529E";"WS";"Werkstattarbeiten";7,14;8,50;0,00;6,00;"03.07.2023 08:53:40"
"CC909326-224D-4F91-9169-182E538E529E";"ZB";"Zubehörarbeiten";7,14;8,50;0,00;6,00;"03.07.2023 08:53:40"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";"EL";"Elektrikarbeiten";8,60;10,23;0,00;6,00;"01.08.2023 07:44:44"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";"EK";"Elektronikarbeiten";8,60;10,23;0,00;6,00;"01.08.2023 07:44:44"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";"KA";"Karosseriearbeiten";10,40;12,38;0,00;6,00;"01.08.2023 07:44:44"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";"LA";"Lackierarbeiten";14,00;16,66;0,00;6,00;"01.08.2023 07:44:44"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";;"Standard Verrechnungssatz";8,00;9,52;0,00;6,00;"01.08.2023 07:44:44"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";"WS";"Werkstattarbeiten";8,00;9,52;0,00;6,00;"01.08.2023 07:44:44"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";"ZB";"Zubehörarbeiten";8,60;10,23;0,00;6,00;"01.08.2023 07:44:44"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";"EL";"Elektrikarbeiten";8,60;10,23;0,00;6,00;"02.07.2023 11:27:56"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";"EK";"Elektronikarbeiten";8,60;10,23;0,00;6,00;"02.07.2023 11:27:56"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";"KA";"Karosseriearbeiten";10,40;12,38;0,00;6,00;"02.07.2023 11:27:56"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";"LA";"Lackierarbeiten";14,00;16,66;0,00;6,00;"02.07.2023 11:27:56"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";;"Standard Verrechnungssatz";8,00;9,52;0,00;6,00;"02.07.2023 11:27:56"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";"WS";"Werkstattarbeiten";8,00;9,52;0,00;6,00;"02.07.2023 11:27:56"
"CC9D9507-7076-4D55-BA10-6B6708DBFF93";"ZB";"Zubehörarbeiten";8,60;10,23;0,00;6,00;"02.07.2023 11:27:56"
"CCABA446-D4BD-45DF-A463-4C7D86EE9856";"EL";"Elektrikarbeiten";5,95;7,08;0,00;5,00;"01.08.2023 06:52:08"
"CCABA446-D4BD-45DF-A463-4C7D86EE9856";"KA";"Karosseriearbeiten";10,83;12,89;0,00;5,00;"01.08.2023 06:52:08"
"CCABA446-D4BD-45DF-A463-4C7D86EE9856";;"Lackierarbeiten";130,00;154,70;0,00;5,00;"01.08.2023 06:52:08"
"CCABA446-D4BD-45DF-A463-4C7D86EE9856";"WS";"Werkstattarbeiten";5,95;7,08;0,00;5,00;"01.08.2023 06:52:08"
"CCABA446-D4BD-45DF-A463-4C7D86EE9856";"EL";"Elektrikarbeiten";5,95;7,08;0,00;5,00;"02.07.2023 19:03:04"
"CCABA446-D4BD-45DF-A463-4C7D86EE9856";"KA";"Karosseriearbeiten";10,83;12,89;0,00;5,00;"02.07.2023 19:03:04"
"CCABA446-D4BD-45DF-A463-4C7D86EE9856";;"Lackierarbeiten";130,00;154,70;0,00;5,00;"02.07.2023 19:03:04"
"CCABA446-D4BD-45DF-A463-4C7D86EE9856";"WS";"Werkstattarbeiten";5,95;7,08;0,00;5,00;"02.07.2023 19:03:04"
"CCE46DAE-5826-4E5A-BEF4-521BB016D432";"WS";"Werkstattarbeiten";1,35;1,61;0,00;1,00;"01.07.2023 07:45:00"
"CCE46DAE-5826-4E5A-BEF4-521BB016D432";"WS";"Werkstattarbeiten";1,35;1,61;0,00;1,00;"01.08.2023 07:33:18"
"CCF9B24B-A59D-4EDC-A08A-0B43141EE943";"EK";"Elektronikarbeiten";75,00;89,25;0,00;60,00;"03.07.2023 13:24:12"
"CCF9B24B-A59D-4EDC-A08A-0B43141EE943";"KA";"Karosseriearbeiten";90,00;107,10;0,00;60,00;"03.07.2023 13:24:12"
"CCF9B24B-A59D-4EDC-A08A-0B43141EE943";"WS";"Werkstattarbeiten";75,00;89,25;0,00;60,00;"03.07.2023 13:24:12"
"CCF9B24B-A59D-4EDC-A08A-0B43141EE943";"EK";"Elektronikarbeiten";75,00;89,25;0,00;60,00;"08.07.2023 11:17:56"
"CCF9B24B-A59D-4EDC-A08A-0B43141EE943";"KA";"Karosseriearbeiten";90,00;107,10;0,00;60,00;"08.07.2023 11:17:56"
"CCF9B24B-A59D-4EDC-A08A-0B43141EE943";"WS";"Werkstattarbeiten";75,00;89,25;0,00;60,00;"08.07.2023 11:17:56"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";"EL";"Elektrikarbeiten";75,00;89,25;0,00;60,00;"01.08.2023 08:28:52"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";"EK";"Elektronikarbeiten";75,00;89,25;0,00;60,00;"01.08.2023 08:28:52"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";"KA";"Karosseriearbeiten";95,00;113,05;0,00;60,00;"01.08.2023 08:28:52"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";"LA";"Lackierarbeiten";125,00;148,75;0,00;60,00;"01.08.2023 08:28:52"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";;"LKW Bremsklötze";150,00;178,50;0,00;60,00;"01.08.2023 08:28:52"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";;"LKW Bremsscheiben";250,00;297,50;0,00;60,00;"01.08.2023 08:28:52"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";;"Standard Verrechnungssatz";80,00;95,20;0,00;60,00;"01.08.2023 08:28:52"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";"WS";"Werkstattarbeiten";80,00;95,20;0,00;60,00;"01.08.2023 08:28:52"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";"EL";"Elektrikarbeiten";75,00;89,25;0,00;60,00;"03.07.2023 08:03:24"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";"EK";"Elektronikarbeiten";75,00;89,25;0,00;60,00;"03.07.2023 08:03:24"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";"KA";"Karosseriearbeiten";95,00;113,05;0,00;60,00;"03.07.2023 08:03:24"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";"LA";"Lackierarbeiten";125,00;148,75;0,00;60,00;"03.07.2023 08:03:24"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";;"LKW Bremsklötze";150,00;178,50;0,00;60,00;"03.07.2023 08:03:24"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";;"LKW Bremsscheiben";250,00;297,50;0,00;60,00;"03.07.2023 08:03:24"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";;"Standard Verrechnungssatz";80,00;95,20;0,00;60,00;"03.07.2023 08:03:24"
"CD0FABFF-B77A-4B74-B6B9-D284895DF6FE";"WS";"Werkstattarbeiten";80,00;95,20;0,00;60,00;"03.07.2023 08:03:24"
"CD5347B9-0396-4736-8BEC-9D00F126D17F";"KA";"Karosseriearbeiten";65,00;77,35;0,00;6,00;"01.07.2023 06:15:42"
"CD5347B9-0396-4736-8BEC-9D00F126D17F";"LA";"Lackierarbeiten";95,00;113,05;0,00;6,00;"01.07.2023 06:15:42"
"CD5347B9-0396-4736-8BEC-9D00F126D17F";;"Standard Verrechnungssatz";4,50;5,36;0,00;6,00;"01.07.2023 06:15:42"
"CD5347B9-0396-4736-8BEC-9D00F126D17F";"WS";"Werkstattarbeiten";4,50;5,36;0,00;6,00;"01.07.2023 06:15:42"
"CD5347B9-0396-4736-8BEC-9D00F126D17F";"KA";"Karosseriearbeiten";65,00;77,35;0,00;6,00;"04.08.2023 09:11:00"
"CD5347B9-0396-4736-8BEC-9D00F126D17F";"LA";"Lackierarbeiten";95,00;113,05;0,00;6,00;"04.08.2023 09:11:00"
"CD5347B9-0396-4736-8BEC-9D00F126D17F";;"Standard Verrechnungssatz";4,50;5,36;0,00;6,00;"04.08.2023 09:11:00"
"CD5347B9-0396-4736-8BEC-9D00F126D17F";"WS";"Werkstattarbeiten";4,50;5,36;0,00;6,00;"04.08.2023 09:11:00"
"CDE09C42-4CE1-4D87-BDC9-0C397BBE376B";"KA";"Karosseriearbeiten";128,00;152,32;0,00;60,00;"01.08.2023 07:17:38"
"CDE09C42-4CE1-4D87-BDC9-0C397BBE376B";"LA";"Lackierarbeiten";148,00;176,12;0,00;60,00;"01.08.2023 07:17:38"
